Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC,Postcode,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
NYCitywoman.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
NYCrowded',' - ',' - ',' - ',,,,,,,,,,,,,,,
NYFU (New York FUnctional FUrniture)',' - ',' - ',' - ',,,,,,,,,,,,,,,
NYIFS',' - ',' - ',' - ',,,,,,,,,,,,,,,
NYIRI Properties LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
NYL',' - ',' - ',' - ',,,,,,,,,,,,,,,
NYTechWomen','3165 Nostrand Ave',' - ','New York',,,,,,,,,,,,,,,
NYU',' - ',' - ',' - ',,,,,,,,,,,,,,,
NYU Stern',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nadege's Strollers',' - ',' - ',' - ',,,,,,,,,,,,,,,
Naked Apartments','92 Grove Street',' - ','New York',,,,,,10014,MANHATTAN,40.733571,-74.002003,2,3,71,1010235,1005920046,West Village                                                               
Naked Sports Gear',' - ',' - ',' - ',,,,,,,,,,,,,,,
Namely','45 West 34th Street','Suite 710-712','New York',,,,,,10001,MANHATTAN,40.749344,-73.986693,5,4,76,1015868,1008360007,Midtown-Midtown South                                                      
Nano Drive',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nano Web Group','151 W 25th Street','7th Flr','New York',,,,,,10001,MANHATTAN,40.744802,-73.993302,4,3,91,1015002,1008010011,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Nanometics LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Narratively','30 John Street',' - ','Brooklyn',,,,,,11201,BROOKLYN ,40.704431,-73.987131,2,33,21,3000010,3000190001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
Natasha's Court  N*C',' - ',' - ',' - ',,,,,,,,,,,,,,,
National express events transportation',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nature-licious Scan Application',' - ',' - ',' - ',,,,,,,,,,,,,,,
Naturelle.co',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nave Industries',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nazca Inc','2805 Astoria Blvd',' - ','Queens',,,,,,11102,QUEENS   ,40.770732,-73.92053,1,22,69,4017406,4008390015,Old Astoria                                                                
NearVerse (lokast)','86 Chambers Street','Suite 703','New York',,,,,,10007,MANHATTAN,40.714524,-74.007095,1,1,21,1079153,1001357504,SoHo-TriBeCa-Civic Center-Little Italy                                     
Neargood.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nearly Newlywed','Brooklyn Heights',' - ','Brooklyn',,,,,,,,,,,,,,,
NeedAround Corporation',' - ',' - ',' - ',,,,,,,,,,,,,,,
NeighborhoodTrainers','315 Central Park West',' - ','New York',,,,,,10025,MANHATTAN,40.788839,-73.966758,7,6,177,1031625,1012050029,Upper West Side                                                            
NeighborhoodUSA.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
NeighborhoodUSA.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Neighborhoodies',' - ',' - ',' - ',,,,,,,,,,,,,,,
Neighborhoodr','135 Sullivan St',' - ','New York',,,,,,10012,MANHATTAN,40.726753,-74.002121,2,3,49,1008039,1005170001,SoHo-TriBeCa-Civic Center-Little Italy                                     
"Nelson, Khalil & Kayden Corp.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
NeoHire Tech Recruiting','154 Grand st.','3rd floor','New York',,,,,,10013,MANHATTAN,40.719976,-73.9989,2,1,45,1007009,1004720028,SoHo-TriBeCa-Civic Center-Little Italy                                     
Neocast.fm',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nerdi',' - ',' - ','New York',,,,,,,,,,,,,,,
NerdyData',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
Nerve','520 Broadway','9th Floor','New York',,,,,,10012,MANHATTAN,40.72271,-73.999062,2,1,45,1007237,1004830015,SoHo-TriBeCa-Civic Center-Little Italy                                     
Nesh NYC',' - ',' - ',' - ',,,,,,,,,,,,,,,
NestEgg',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nestio',' - ',' - ',' - ',,,,,,,,,,,,,,,
NetX',' - ',' - ','New York',,,,,,,,,,,,,,,
Netcurate',' - ',' - ',' - ',,,,,,,,,,,,,,,
OpBandit',' - ',' - ',' - ',,,,,,,,,,,,,,,
Netlan Technology Center',' - ',' - ','New York',,,,,,,,,,,,,,,
Netmining',' - ',' - ','New York',,,,,,,,,,,,,,,
Netted',' - ',' - ','New York',,,,,,,,,,,,,,,
Netted by the Webbys',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nettles Artists Collective',' - ',' - ',' - ',,,,,,,,,,,,,,,
NetworkGlobal Companies',' - ',' - ',' - ',,,,,,,,,,,,,,,
Networked Insights',' - ',' - ','New York',,,,,,,,,,,,,,,
Neulantis Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Neuronic Games',' - ',' - ','New York',,,,,,,,,,,,,,,
Never Liked It Anyway',' - ',' - ',' - ',,,,,,,,,,,,,,,
Neverware',' - ',' - ','New York',,,,,,,,,,,,,,,
New Age Renewable Energy',' - ',' - ',' - ',,,,,,,,,,,,,,,
New Beginning House',' - ',' - ',' - ',,,,,,,,,,,,,,,
New Creation NYC',' - ',' - ',' - ',,,,,,,,,,,,,,,
"New Horizon Education Center, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
New Island Investments Corp.',' - ',' - ',' - ',,,,,,,,,,,,,,,
New Island Investments Corp.',' - ',' - ','New York',,,,,,,,,,,,,,,
New Media Advisory Group',' - ',' - ',' - ',,,,,,,,,,,,,,,
New York Digital Design',"'555 W 23rd Street, Suite N3R'",' - ','New York',,,,,,10011,MANHATTAN,40.7484,-74.005836,4,3,99,1012345,1006957503,Hudson Yards-Chelsea-Flatiron-Union Square                                 
New York Financial Press','68 Jay St',' - ','Brooklyn',,,,,,11201,BROOKLYN ,40.702763,-73.986681,2,33,21,3000090,3000400001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
New York Media (New York Magazine)',' - ',' - ','New York',,,,,,,,,,,,,,,
New York Public Radio','160 Varick St.','8th Floor','New York',,,,,,10013,MANHATTAN,40.726615,-74.005617,2,3,37,1007825,1005067501,SoHo-TriBeCa-Civic Center-Little Italy                                     
New York Stars Athletic Club',' - ',' - ',' - ',,,,,,,,,,,,,,,
New York Startup Lab',' - ',' - ','New York',,,,,,,,,,,,,,,
New York Technology Council',' - ',' - ','New York',,,,,,,,,,,,,,,
New York eHealth','40 Worth Street','5th Floor','New York',,,,,,10013,MANHATTAN,40.717363,-74.006897,1,1,33,1001622,1001480015,SoHo-TriBeCa-Civic Center-Little Italy                                     
NewCo',' - ',' - ',' - ',,,,,,,,,,,,,,,
NewInteractions',' - ',' - ',' - ',,,,,,,,,,,,,,,
NewYorkHVAC',' - ',' - ',' - ',,,,,,,,,,,,,,,
NewlyWish',' - ',' - ',' - ',,,,,,,,,,,,,,,
News Board',' - ',' - ',' - ',,,,,,,,,,,,,,,
News Corp',"'1211 Avenue of the Americas New York, New York 10036 '",' - ',' - ',,,,,,,,,,,,,,,
News Makeup',' - ',' - ',' - ',,,,,,,,,,,,,,,
News.me',' - ',' - ','New York',,,,,,,,,,,,,,,
NewsBlur',' - ',' - ','New York',,,,,,,,,,,,,,,
NewsCred',' - ',' - ','New York',,,,,,,,,,,,,,,
NewsLook',' - ',' - ',' - ',,,,,,,,,,,,,,,
Newton's Tutors',' - ',' - ',' - ',,,,,,,,,,,,,,,
Next Big Sound',' - ',' - ','New York',,,,,,,,,,,,,,,
"Next Breakout Hit, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Next Island LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Next Jump',' - ',' - ','New York',,,,,,,,,,,,,,,
Next Page',' - ',' - ',' - ',,,,,,,,,,,,,,,
NextCustomer',' - ',' - ','New York',,,,,,,,,,,,,,,
Nextdoorganics',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nextlanding',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nextnetwork USA Telecom Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nexxite',' - ',' - ','New York',,,,,,,,,,,,,,,
Nfoshare',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nicholas Velez',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nickel',' - ',' - ',' - ',,,,,,,,,,,,,,,
Night Agency',' - ',' - ','New York',,,,,,,,,,,,,,,
Night Owl Interactive',' - ',' - ','New York',,,,,,,,,,,,,,,
Night Routers',' - ',' - ',' - ',,,,,,,,,,,,,,,
NightHub',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nightclub / Restaurant',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nillortrex',' - ',' - ',' - ',,,,,,,,,,,,,,,
NimbleCard.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nimbo',' - ',' - ','New York',,,,,,,,,,,,,,,
NimbusBase',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nineteenth Amendment',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ninja Scissors',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ninja Smart',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ninoh',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nios Shield',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nirvana Solutions',' - ',' - ','New York',,,,,,,,,,,,,,,
NiteTables',' - ',' - ',' - ',,,,,,,,,,,,,,,
No.3 Media LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
NoMoBo (No More Botox)',' - ',' - ',' - ',,,,,,,,,,,,,,,
NoSQL Weekly',' - ',' - ','New York',,,,,,,,,,,,,,,
Nodejitsu',' - ',' - ','New York',,,,,,,,,,,,,,,
Noel's Kitchen',' - ',' - ',' - ',,,,,,,,,,,,,,,
Noir Eclair',' - ',' - ',' - ',,,,,,,,,,,,,,,
Noise',' - ',' - ','New York',,,,,,,,,,,,,,,
NoiseToys',' - ',' - ','New York',,,,,,,,,,,,,,,
NoiseTrade','175 Varick Street','4th Floor','New York',,,,,,10014,MANHATTAN,40.727392,-74.005517,2,3,37,1009754,1005800065,SoHo-TriBeCa-Civic Center-Little Italy                                     
Nokk-Nokk',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Nolcha, LLC  Advancing Independent Fashion'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Nom Nom',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nomad Editions',' - ',' - ','New York',,,,,,,,,,,,,,,
Nomad Financial','115 East 23rd St.','4th Floor','New York',,,,,,10010,MANHATTAN,40.739872,-73.985584,5,2,68,1018034,1008790009,Gramercy                                                                   
Nomorerack.com Inc.',' - ',' - ','New York',,,,,,,,,,,,,,,
Non-Invasive Medical Systems',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nona Varnado',' - ',' - ',' - ',,,,,,,,,,,,,,,
Noodle Education',"'59 Chelsea Piers, Suite 200'",' - ','New York',,,,,,10011,MANHATTAN,40.747999,-74.008496,4,3,99,1012256,1006620011,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Noom',' - ',' - ','New York',,,,,,,,,,,,,,,
NoorVitamins',' - ',' - ',' - ',,,,,,,,,,,,,,,
NopSec Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nord',' - ',' - ',' - ',,,,,,,,,,,,,,,
NorthPoint','130 West 42nd Street',' - ','New York',,,,,,10036,MANHATTAN,40.755278,-73.985172,5,4,113,1022577,1009940045,Midtown-Midtown South                                                      
Not Jus Southern Restaurant & Catering',' - ',' - ',' - ',,,,,,,,,,,,,,,
Not Now',' - ',' - ',' - ',,,,,,,,,,,,,,,
Not Yet Formed',' - ',' - ',' - ',,,,,,,,,,,,,,,
Notice Kiosk',' - ',' - ',' - ',,,,,,,,,,,,,,,
Notify Nearby',' - ',' - ',' - ',,,,,,,,,,,,,,,
Notify Nearby','41-43 Beekman St','2nd Floor','New York',,,,,,,,,,,,,,,
Notorious',' - ',' - ',' - ',,,,,,,,,,,,,,,
Notorious',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nourish Snacks','455 E 86th St',' - ','New York',,,,,,10028,MANHATTAN,40.776305,-73.947997,8,5,14402,1073878,1015667501,Yorkville                                                                  
Novaux',' - ',' - ',' - ',,,,,,,,,,,,,,,
"NovoVia, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Novus Via',' - ',' - ',' - ',,,,,,,,,,,,,,,
Now','85 Stanton St. 2A',' - ','New York',,,,,,10002,MANHATTAN,40.721532,-73.98878,3,1,3001,1005523,1004160055,Chinatown                                                                  
Now In Store',' - ',' - ',' - ',,,,,,,,,,,,,,,
NowNear',' - ',' - ',' - ',,,,,,,,,,,,,,,
NowThis News',' - ',' - ','New York',,,,,,,,,,,,,,,
Nsoma','E 85th St',' - ','New York',,,,,,,,,,,,,,,
NuSkool',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nubitek',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nuna Productions',' - ',' - ',' - ',,,,,,,,,,,,,,,
NutriBump',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nutritionix',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nuvosys Solutions',' - ',' - ',' - ',,,,,,,,,,,,,,,
Nyomi',' - ',' - ',' - ',,,,,,,,,,,,,,,
O. From Da Block Music',' - ',' - ',' - ',,,,,,,,,,,,,,,
OAK Novations Ltd.',' - ',' - ',' - ',,,,,,,,,,,,,,,
"OBJECT LIAISON, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"OFC, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"OFTimpex, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
OK Cupid','39 W 14th St','Ste 502','New York',,,,,,10011,MANHATTAN,40.736584,-73.99497,5,3,54,1080618,1008160016,Hudson Yards-Chelsea-Flatiron-Union Square                                 
OK Venue',' - ',' - ',' - ',,,,,,,,,,,,,,,
OKFocus','11-11 44th Road',' - ','Long Island City',,,,,,11101,QUEENS   ,40.749237,-73.949065,2,26,19,4005224,4004460023,Hunters Point-Sunnyside-West Maspeth                                       
OLO','19 Fulton St','#406','New York',,,,,,10038,MANHATTAN,40.706916,-74.003697,1,1,1501,1001320,1000960012,Battery Park City-Lower Manhattan                                          
OLX',' - ',' - ','New York',,,,,,,,,,,,,,,
OMGPOP',' - ',' - ','New York',,,,,,,,,,,,,,,
OUT!',' - ',' - ',' - ',,,,,,,,,,,,,,,
OVIO',' - ',' - ',' - ',,,,,,,,,,,,,,,
Oakwood & Associates llc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Obos',' - ',' - ',' - ',,,,,,,,,,,,,,,
One is Greater than None',' - ',' - ',' - ',,,,,,,,,,,,,,,
OpTier',' - ',' - ','New York',,,,,,,,,,,,,,,
OpTix',' - ',' - ',' - ',,,,,,,,,,,,,,,
Obscura Digital','3 Crosby Street','2nd Floor','New York',,,,,,10013,MANHATTAN,40.719742,-74.000447,2,1,45,1003053,1002330033,SoHo-TriBeCa-Civic Center-Little Italy                                     
Ocho',' - ',' - ',' - ',,,,,,,,,,,,,,,
Octopart',"'43 W 24th St. Suite 12A, New York, NY 10010'",' - ',' - ',,,,,,,,,,,,,,,
Odeon Capital Group LLC  for GAMMA III',' - ',' - ',' - ',,,,,,,,,,,,,,,
Odyl',' - ',' - ','New York',,,,,,,,,,,,,,,
Of a Kind',' - ',' - ',' - ',,,,,,,,,,,,,,,
OffLane',' - ',' - ',' - ',,,,,,,,,,,,,,,
OfferPop',' - ',' - ','New York',,,,,,,,,,,,,,,
OfficeMic.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Offshore Data Entry',' - ',' - ',' - ',,,,,,,,,,,,,,,
Offside',' - ',' - ','New York',,,,,,,,,,,,,,,
OgenX Animal  Health',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Ogg Trading, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Ogilvy & Mather','636 11th avenue',' - ','New York',,,,,,10036,MANHATTAN,40.763683,-73.99622,4,3,129,1083796,1010750001,Clinton                                                                    
Ogmento',' - ',' - ','New York',,,,,,,,,,,,,,,
Oh My Rockness','315 Flatbush Avenue','#522','Brooklyn',,,,,,11217,BROOKLYN ,40.678291,-73.973249,8,35,161,3255806,3011577501,Prospect Heights                                                           
Oh My! Me Studios','73 Gold st.',' - ','Brooklyn',,,,,,11201,BROOKLYN ,40.702757,-73.982753,2,33,21,3000109,3000430008,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
Ohh My Deal',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ohh My Deal',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ojas Commodities',' - ',' - ',' - ',,,,,,,,,,,,,,,
Olapic',' - ',' - ',' - ',,,,,,,,,,,,,,,
Oliver Spade',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ology',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ology Media Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Olshan Frome Wolosky LLP','65 East 55th Street',' - ','New York',,,,,,10022,MANHATTAN,40.760718,-73.972642,5,4,102,1035771,1012910028,Midtown-Midtown South                                                      
Omegapoint Inc.',' - ',' - ','New York',,,,,,,,,,,,,,,
Omnigon',' - ',' - ',' - ',,,,,,,,,,,,,,,
Omnigon Communications',' - ',' - ','New York',,,,,,,,,,,,,,,
On Telepsychiatry',' - ',' - ',' - ',,,,,,,,,,,,,,,
On-Est',' - ',' - ',' - ',,,,,,,,,,,,,,,
OnCom Digital Media',' - ',' - ','New York',,,,,,,,,,,,,,,
OnDeck','1400 Broadway 25th Fl',' - ','New York',,,,,,10018,MANHATTAN,40.753187,-73.98720900000001,5,4,113,1015266,1008140019,Midtown-Midtown South                                                      
OnLock Digital Authentication',' - ',' - ',' - ',,,,,,,,,,,,,,,
OnSwipe',' - ',' - ','New York',,,,,,,,,,,,,,,
OnWe',' - ',' - ',' - ',,,,,,,,,,,,,,,
Onartok',' - ',' - ',' - ',,,,,,,,,,,,,,,
One Art World',' - ',' - ','New York',,,,,,,,,,,,,,,
One Clipboard',' - ',' - ',' - ',,,,,,,,,,,,,,,
One Hundred Robots',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
One Kings Lane',' - ',' - ','New York',,,,,,,,,,,,,,,
One Llama Labs',' - ',' - ',' - ',,,,,,,,,,,,,,,
"One Month, Inc.'",'38 Greene St. 5th Floor',' - ','New York',,,,,,10013,MANHATTAN,40.721757,-74.002078,2,1,47,1007046,1004740026,SoHo-TriBeCa-Civic Center-Little Italy                                     
One Nine Studios',' - ',' - ','New York',,,,,,,,,,,,,,,
One Source',' - ',' - ',' - ',,,,,,,,,,,,,,,
One Step Ahead for Autism',' - ',' - ',' - ',,,,,,,,,,,,,,,
One2One Educational Center for Toddlers',' - ',' - ',' - ',,,,,,,,,,,,,,,
OneBeat',' - ',' - ','New York',,,,,,,,,,,,,,,
OneButton','67 West St.','607','Brooklyn',,,,,,11222,BROOKLYN ,40.728661,-73.959082,1,33,565,3337600,3025640001,Greenpoint                                                                 
OneClickToSell',' - ',' - ',' - ',,,,,,,,,,,,,,,
OneCode',' - ',' - ',' - ',,,,,,,,,,,,,,,
"OneGlobeStreet, LLC.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
OnePublic',' - ',' - ','New York',,,,,,,,,,,,,,,
OneSixtyEight',' - ',' - ',' - ',,,,,,,,,,,,,,,
OneWire',' - ',' - ','New York',,,,,,,,,,,,,,,
Onepager',' - ',' - ','New York',,,,,,,,,,,,,,,
Onevest','401 Park Avenue South','Suite 10-001','New York',,,,,,10016,MANHATTAN,40.743228,-73.984132,5,2,68,1018203,1008830088,Gramercy                                                                   
Onion Crunch',' - ',' - ',' - ',,,,,,,,,,,,,,,
Online Ambassadors Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ontodia',' - ',' - ','New York',,,,,,,,,,,,,,,
Onyx Business Management',' - ',' - ',' - ',,,,,,,,,,,,,,,
OoaK',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ooyala',' - ',' - ','New York',,,,,,,,,,,,,,,
Open Assembly',' - ',' - ',' - ',,,,,,,,,,,,,,,
Open Journal',' - ',' - ',' - ',,,,,,,,,,,,,,,
Open Now',' - ',' - ',' - ',,,,,,,,,,,,,,,
Open Online Academy',' - ',' - ',' - ',,,,,,,,,,,,,,,
Open School EduTech Corp',' - ',' - ',' - ',,,,,,,,,,,,,,,
OpenFin',' - ',' - ','New York',,,,,,,,,,,,,,,
OpenGeo',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
OpenPlans',' - ',' - ','New York',,,,,,,,,,,,,,,
OpenSky',' - ',' - ','New York',,,,,,,,,,,,,,,
OpenWaters',' - ',' - ',' - ',,,,,,,,,,,,,,,
Opentopic',' - ',' - ',' - ',,,,,,,,,,,,,,,
Opentopic','291 Broadway','302','New York',,,,,,10007,MANHATTAN,40.714824,-74.005779,1,1,33,1001649,1001500038,SoHo-TriBeCa-Civic Center-Little Italy                                     
Opera Solutions','180 Madiens Ln',' - ','New York',,,,,,,,,,,,,,,
Operative Media','6 East 32nd St.',' - ','New York',,,,,,10016,MANHATTAN,40.746958,-73.985059,5,4,74,1017003,1008610072,Midtown-Midtown South                                                      
"Opprtunity, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Opt-Intelligence Inc.','45 West 25th Street','4th Floor','New York',,,,,,10010,MANHATTAN,40.743556,-73.990364,5,3,58,1015611,1008270008,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Optimal',' - ',' - ',' - ',,,,,,,,,,,,,,,
Optimize New York','675 Third Avenue','Suite 2200','New York',,,,,,10017,MANHATTAN,40.750791,-73.973963,6,4,88,1037549,1013160001,Turtle Bay-East Midtown                                                    
Optyca NYC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Opus',' - ',' - ',' - ',,,,,,,,,,,,,,,
Oracle','120 Park Ave.','26th Floor','New York',,,,,,10017,MANHATTAN,40.751684,-73.978428,5,4,82,1035334,1012760033,Murray Hill-Kips Bay                                                       
OrangeYouGlad','423 Smith St',' - ','Brooklyn',,,,,,11231,BROOKLYN ,40.677544,-73.996413,6,39,77,3336321,3004680001,Carroll Gardens-Columbia Street-Red Hook                                   
Orchard Platform','902 Boradway','STE 1611','New York',,,,,,,,,,,,,,,
OrderGroove',' - ',' - ','New York',,,,,,,,,,,,,,,
Ordrx (fka Ordr.in)',' - ',' - ',' - ',,,,,,,,,,,,,,,
Organic Motion',' - ',' - ','New York',,,,,,,,,,,,,,,
Organization Portocol',' - ',' - ',' - ',,,,,,,,,,,,,,,
Organized Wisdom',' - ',' - ','New York',,,,,,,,,,,,,,,
Oriel&Co',' - ',' - ',' - ',,,,,,,,,,,,,,,
Originet',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
Origins',' - ',' - ',' - ',,,,,,,,,,,,,,,
Orion',' - ',' - ',' - ',,,,,,,,,,,,,,,
Orpster',' - ',' - ',' - ',,,,,,,,,,,,,,,
Osseca Imaging Technologies',' - ',' - ',' - ',,,,,,,,,,,,,,,
Our Universal Language',' - ',' - ',' - ',,,,,,,,,,,,,,,
Our Wicked Lady',' - ',' - ',' - ',,,,,,,,,,,,,,,
OurTV',' - ',' - ',' - ',,,,,,,,,,,,,,,
Outbrain',' - ',' - ',' - ',,,,,,,,,,,,,,,
Outernational Inc.','49 West 27th Street','6th floor','New York',,,,,,10001,MANHATTAN,40.744911,-73.98974,5,3,58,1015676,1008290007,Hudson Yards-Chelsea-Flatiron-Union Square                                 
OutreachSpeed',' - ',' - ',' - ',,,,,,,,,,,,,,,
Outsource Data Entry Services',' - ',' - ',' - ',,,,,,,,,,,,,,,
Overlayer LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ovigz Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
OweYaa',' - ',' - ',' - ',,,,,,,,,,,,,,,
Oyster',' - ',' - ','New York',,,,,,,,,,,,,,,
Oznoz',' - ',' - ',' - ',,,,,,,,,,,,,,,
P & J's',' - ',' - ',' - ',,,,,,,,,,,,,,,
P&B LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
P2F3',' - ',' - ',' - ',,,,,,,,,,,,,,,
P2F3',' - ',' - ',' - ',,,,,,,,,,,,,,,
PA For A Day',' - ',' - ',' - ',,,,,,,,,,,,,,,
PA Futures LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
PAR 365 NYC',' - ',' - ',' - ',,,,,,,,,,,,,,,
PARCELD',' - ',' - ',' - ',,,,,,,,,,,,,,,
PARK Accessories',' - ',' - ',' - ',,,,,,,,,,,,,,,
PARLOR',' - ',' - ',' - ',,,,,,,,,,,,,,,
PARTY STORE DEN',' - ',' - ',' - ',,,,,,,,,,,,,,,
PAUSE Corporation',' - ',' - ',' - ',,,,,,,,,,,,,,,
PAWLTON',' - ',' - ',' - ',,,,,,,,,,,,,,,
PAWS EN VOGUE','Astoria','Queens',' - ',,,,,,,,,,,,,,,
PBJ Marketing','175 Varick Street',' - ','New York',,,,,,10014,MANHATTAN,40.727392,-74.005517,2,3,37,1009754,1005800065,SoHo-TriBeCa-Civic Center-Little Italy                                     
PC Dudes',' - ',' - ','Staten Island',,,,,,,,,,,,,,,
PCB:NG',' - ',' - ',' - ',,,,,,,,,,,,,,,
PCFUELS',' - ',' - ',' - ',,,,,,,,,,,,,,,
PIPs - Positive Impact Points',' - ',' - ',' - ',,,,,,,,,,,,,,,
PLANET IMPULSE',' - ',' - ',' - ',,,,,,,,,,,,,,,
POV (The American Documentary Inc.)','20 Jay Street',' - ','Brooklyn',,,,,,11201,BROOKLYN ,40.704313,-73.986587,2,33,21,3000010,3000190001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
POWRPLNT',' - ',' - ',' - ',,,,,,,,,,,,,,,
PREXT',' - ',' - ',' - ',,,,,,,,,,,,,,,
PROJECT WAKE UP',' - ',' - ',' - ',,,,,,,,,,,,,,,
PRUnderground.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
PSFK','42 Bond Street 6th Floor',' - ','New York',,,,,,10012,MANHATTAN,40.726135,-73.993062,2,1,5502,1008494,1005300046,West Village                                                               
PWxyz LLC','71 W 23rd','#1608','New York',,,,,,,,,,,,,,,
PacerMonitor',' - ',' - ',' - ',,,,,,,,,,,,,,,
Pad Squad LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
PadProof',' - ',' - ',' - ',,,,,,,,,,,,,,,
PadTies',' - ',' - ',' - ',,,,,,,,,,,,,,,
Page Mashable',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Page Science, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Pager','54 Thompson St.','Fourth Floor','New York',,,,,,10012,MANHATTAN,40.724043,-74.003316,2,1,47,1007320,1004887501,SoHo-TriBeCa-Civic Center-Little Italy                                     
Pagevamp',' - ',' - ',' - ',,,,,,,,,,,,,,,
Pagin.me',' - ',' - ',' - ',,,,,,,,,,,,,,,
PaidEasy',' - ',' - ',' - ',,,,,,,,,,,,,,,
Pairents',' - ',' - ',' - ',,,,,,,,,,,,,,,
Palantir Technologies',' - ',' - ','New York',,,,,,,,,,,,,,,
PaletteNails',' - ',' - ',' - ',,,,,,,,,,,,,,,
Pampadour',' - ',' - ',' - ',,,,,,,,,,,,,,,
Panda Cash',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Pandoo, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
